Region,HSI AGG,HSI Interface,StatusPhysical,StatusProtocol,Description,HSI VLAN,BNG,BNG Port,HSI VSI
NLZ,NWTLVR-FMAGG-001-NL1910,100GE1/1/6.1994,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-1/0/2:1994***
",1994,TLV_TLV_CGN_001_IPOE,ET-1/0/2,HSI-50001994
NLZ,NWTLVR-FMAGG-001-NL1910,100GE1/1/6.3377,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-1/0/2:3377***
",3377,TLV_TLV_CGN_001_IPOE,ET-1/0/2,HSI-3377
NLZ,NWTLVR-FMAGG-001-NL1910,100GE1/1/7.3576,up,up,"OLT EGE2-HG-01-FTTx - TLV_TLV_CGN_001_IPOE_ET-1/1/2 (FIO-EGE2HG01FTTX_FMC) - DATA M
",3576,TLV_TLV_CGN_001_IPOE,ET-1/1/2,HSI-50003576
NLZ,NWTLVR-FMAGG-001-NL1910,100GE1/1/7.3577,up,up,"OLT QUIRINISB-HG-01-FTTx - TLV_TLV_CGN_001_IPOE_ET-1/1/2 (FIO-QUIRINISBHG01FTTX_FMC) - DATA M
",3577,TLV_TLV_CGN_001_IPOE,ET-1/1/2,HSI-50003577
NLZ,NWTLVR-FMAGG-001-NL1910,100GE1/1/7.3578,up,up,"OLT SMATEOISB-HG-01-FTTx - TLV_TLV_CGN_001_IPOE_ET-1/1/2 (FIO-SMATEOISBHG01FTTX_FMC) - DATA M
",3578,TLV_TLV_CGN_001_IPOE,ET-1/1/2,HSI-50003578
NLZ,NWTLVR-FMAGG-001-NL1910,100GE1/1/7.3579,up,up,"OLT CABATUAN-HG-01-FTTx - TLV_TLV_CGN_001_IPOE_ET-1/1/2 (FIO-CABATUANHG01FTTX_FMC) - DATA M
",3579,TLV_TLV_CGN_001_IPOE,ET-1/1/2,HSI-50003579
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.31,up,up,"OLT DOMINGNTH-HG-01-FTTx - TLV_TLV_CGN_001_IPOE_ET-11/0/2 (FIO-DOMINGNTHHG01FTTX_FMC) - DATA M
",31,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-50000031
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.31,up,up,"OLT DOMINGNTH-HG-01-FTTx - TLV_TLV_CGN_001_IPOE_ET-11/0/2 (FIO-DOMINGNTHHG01FTTX_FMC) - DATA M
",31,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-517
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.517,up,up,"***TO: TLV_TLV_CGN_001_IPOE_ ET-11/0/2:517***
",517,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-517
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.820,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-11/0/2:820***
",820,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-820
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.1971,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-11/0/2:1971***
",1971,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-50001971
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.1978,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-11/0/2:1978***
",1978,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-50001978
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.1980,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-11/0/2:1980***
",1980,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-50001980
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.1986,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-11/0/2:1986***
",1986,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-50001986
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.2168,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-11/0/2:2168***
",2168,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-50002168
NLZ,NWTLVR-FMAGG-002-NL1910,100GE1/1/6.2315,up,up,"***TO:TLV_TLV_CGN_001_IPOE_ET-11/0/2:2315***
",2315,TLV_TLV_CGN_001_IPOE,ET-11/0/2,HSI-2315
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.106,up,up,"***To::BAYAN_ROOSEVELT_IPoE-Service_VLAN106***
",106,QCY_TDR_BNG_001,ET-5/1/0,HSI-60070106
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.135,up,up,**To:TDR-BNG1_ET-5/1/0:135**,135,QCY_TDR_BNG_001,ET-5/1/0,HSI-60060135
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.716,up,up,**To:TDR-BNG1_ET-5/1/0:716**,716,QCY_TDR_BNG_001,ET-5/1/0,HSI-716
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.718,up,up,**To:TDR-BNG1_ET-5/1/0:718**,718,QCY_TDR_BNG_001,ET-5/1/0,HSI-718
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.724,up,up,**To:TDR-BNG1_ET-5/1/0:724**,724,QCY_TDR_BNG_001,ET-5/1/0,HSI-724
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.1220,up,up,"***To:TDR-BNG1_ET-5/1/0:1220*** 
",1220,QCY_TDR_BNG_001,ET-5/1/0,HSI-1220
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.1221,up,up,"***To:TDR-BNG1_ET-5/1/0:1221*** 
",1221,QCY_TDR_BNG_001,ET-5/1/0,HSI-1221
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.1407,up,up,"***To:TDR-BNG1_ET-5/1/0:1407*** 
",1407,QCY_TDR_BNG_001,ET-5/1/0,HSI-1407
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.1466,up,up,"***To:TDR-BNG1_ET-5/1/0:1466*** 
",1466,QCY_TDR_BNG_001,ET-5/1/0,HSI-1466
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.1472,up,up,"***To:TDR-BNG1_ET-5/1/0:1472*** 
",1472,QCY_TDR_BNG_001,ET-5/1/0,HSI-1472
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.1475,up,up,"***To:TDR-BNG1_ET-5/1/0:1475*** 
",1475,QCY_TDR_BNG_001,ET-5/1/0,HSI-1475
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.2356,up,up,"***To:TDR-BNG1_ET-5/1/0:2356*** 
",2356,QCY_TDR_BNG_001,ET-5/1/0,HSI-60002356
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.2369,up,up,"***To:TDR-BNG1_ET-5/1/0:2369*** 
",2369,QCY_TDR_BNG_001,ET-5/1/0,HSI-60002369
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.2845,up,up,"***To:TDR-BNG1_ET-5/1/0:2845*** 
",2845,QCY_TDR_BNG_001,ET-5/1/0,HSI-60002845
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.2855,up,up,"***To:TDR-BNG1_ET-5/1/0:2855*** 
",2855,QCY_TDR_BNG_001,ET-5/1/0,HSI-60002855
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.2873,up,up,"***To:TDR-BNG1_ET-5/1/0:2873*** 
",2873,QCY_TDR_BNG_001,ET-5/1/0,HSI-60002873
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.3197,up,up,"***To:TDR-BNG1_ET-5/1/0:3197*** 
",3197,QCY_TDR_BNG_001,ET-5/1/0,HSI-3197
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.3197,up,up,"***To:TDR-BNG1_ET-5/1/0:3197*** 
",3197,QCY_TDR_BNG_001,ET-5/1/0,HSI-3336
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.3336,up,up,**To:TDR-BNG1_ET-5/1/0:3336**,3336,QCY_TDR_BNG_001,ET-5/1/0,HSI-3336
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.3344,up,up,**To:TDR-BNG1_ET-5/1/0:3344**,3344,QCY_TDR_BNG_001,ET-5/1/0,HSI-3344
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.3347,up,up,**To:TDR-BNG1_ET-5/1/0:3347**,3347,QCY_TDR_BNG_001,ET-5/1/0,HSI-3347
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.3531,up,up,"***To:TDR-BNG1_ET-5/1/0:3531*** 
",3531,QCY_TDR_BNG_001,ET-5/1/0,HSI-3531
NCR,THEODR-FMAGG-001-NCR4101,100GE1/1/16.3892,up,up,"***To:TDR-BNG1_ET-5/1/0:3892*** 
",3892,QCY_TDR_BNG_001,ET-5/1/0,HSI-3892
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.30,up,up,"OLT SJN-MND-HM-11-FTTx - MKT_VAL_BNG_002_ET-5/3/0 - NRP_QCY_TDR_BNG_001_BNG NODE DOWN (FIO-SJNMNDHM11FTTX_FMC) - DATA
",30,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-60000030
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.1747,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:1747***
",1747,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-1747
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.2327,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:2327***
",2327,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-60012327
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.2529,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:2529***
",2529,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-60002529
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.2630,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:2630***
",2630,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-60002630
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.2835,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:2835***
",2835,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-60002835
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.2843,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:2843***
",2843,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-60002843
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.3166,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:3166***
",3166,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-3166
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.3303,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:3303***
",3303,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-3303
NCR,THEODR-FMAGG-001-NCR4101,100GE2/0/25.3664,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-1/0/2:3664***
",3664,QCY_TDR_CGN_002_IPOE,ET-1/0/2,HSI-3664
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.31,up,up,"TT/VDSL MKT-000-VVHS_TEST - DATA
",31,QCY_TDR_BNG_001,ET-10/3/0,HSI-60010031
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.123,up,up,"description ***To::TDR-BNG1_ET-10/3/0:123***
",123,QCY_TDR_BNG_001,ET-10/3/0,HSI-123
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.1987,up,up,"***To::TDR-BNG1_ET-10/3/0:1987***
",1987,QCY_TDR_BNG_001,ET-10/3/0,HSI-1987
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2326,up,up,"***To:TDR-BNG1_ET-10/3/0:2326***
",2326,QCY_TDR_BNG_001,ET-10/3/0,HSI-60002326
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2512,up,up,"***To:TDR-BNG1_ET-10/3/0:2512***
",2512,QCY_TDR_BNG_001,ET-10/3/0,HSI-60002512
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2512,up,up,"***To:TDR-BNG1_ET-10/3/0:2512***
",2512,QCY_TDR_BNG_001,ET-10/3/0,HSI-60002513
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2513,up,up,"***To:TDR-BNG1_ET-10/3/0:2513***
",2513,QCY_TDR_BNG_001,ET-10/3/0,HSI-60002513
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2521,up,up,"***To:TDR-BNG1_ET-10/3/0:2521***
",2521,QCY_TDR_BNG_001,ET-10/3/0,HSI-60002521
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2764,up,up,"***To:TDR-BNG1_ET-10/3/0:2764***
",2764,QCY_TDR_BNG_001,ET-10/3/0,HSI-2764
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2774,up,up,"***To:TDR-BNG1_ET-10/3/0:2774***
",2774,QCY_TDR_BNG_001,ET-10/3/0,HSI-2774
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2849,up,up,"***To:TDR-BNG1_ET-10/3/0:2849***
",2849,QCY_TDR_BNG_001,ET-10/3/0,HSI-60002849
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2875,up,up,"***To::TDR-BNG1_ET-10/3/0:2875***
",2875,QCY_TDR_BNG_001,ET-10/3/0,HSI-60002875
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2992,up,up,"***To:TDR-BNG1_ET-10/3/0:2992***
",2992,QCY_TDR_BNG_001,ET-10/3/0,HSI-2992
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.2995,up,up,"***To::TDR-BNG1_ET-10/3/0:2995***
",2995,QCY_TDR_BNG_001,ET-10/3/0,HSI-2995
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.3054,up,up,"***To:TDR-BNG1_ET-10/3/0:3054***
",3054,QCY_TDR_BNG_001,ET-10/3/0,HSI-60003054
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.3127,up,up,"***To:TDR-BNG1_ET-10/3/0:3127***
",3127,QCY_TDR_BNG_001,ET-10/3/0,HSI-3127
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.3704,up,up,"***To::TDR-BNG1_ET-10/3/0:3704***
",3704,QCY_TDR_BNG_001,ET-10/3/0,HSI-3704
NCR,THEODR-FMAGG-002-NCR4101,100GE1/1/17.3895,up,up,"***To:TDR-BNG1_ET-10/3/0:3895***
",3895,QCY_TDR_BNG_001,ET-10/3/0,HSI-3895
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.922,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:922***
",922,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-922
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.1274,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:1274***
",1274,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-1274
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.1469,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:1469***
",1469,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-1469
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.1481,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:1481***
",1481,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-1481
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2325,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2325***
",2325,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002325
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2328,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2328***
",2328,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002328
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2330,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2330***
",2330,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002330
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2368,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2368***
",2368,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002368
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2406,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2406***
",2406,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-2406
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2524,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2524***
",2524,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002524
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2839,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2839***
",2839,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002839
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2841,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2841***
",2841,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002841
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2859,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2859***
",2859,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002859
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.2915,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:2915***
",2915,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-60002915
NCR,THEODR-FMAGG-002-NCR4101,100GE2/0/26.3656,up,up,"***TO:QCY_TDR_CGN_002_IPOE_ET-11/1/2:3656***
",3656,QCY_TDR_CGN_002_IPOE,ET-11/1/2,HSI-3656
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.30,up,up,TEST TRAIL,30,CLC_CNR_BNG_002,ET-5/1/0,HSI-60000030
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.118,up,up,"OLT CAN-ACA-HM-05 - CLC_CNR_BNG_002_ET-5/1/0 (FIO-CANACAHM05_FMC) - DATA M
",118,CLC_CNR_BNG_002,ET-5/1/0,HSI-118
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.728,up,up,"***To::CNR-BNG2_ET-5/1/0:728*** 
",728,CLC_CNR_BNG_002,ET-5/1/0,HSI-728
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.731,up,up,"***To::CNR-BNG2_ET-5/1/0:731*** 
",731,CLC_CNR_BNG_002,ET-5/1/0,HSI-731
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.966,up,up,"***TO:CLC_CNR_BNG_002_ET-5/1/0:966***
",966,CLC_CNR_BNG_002,ET-5/1/0,HSI-966
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.972,up,up,"***To::CNR-BNG2_ET-5/1/0:972*** 
",972,CLC_CNR_BNG_002,ET-5/1/0,HSI-972
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.998,up,up,***TO::CNR-BNG2_ET5/1/0:998***,998,CLC_CNR_BNG_002,ET-5/1/0,HSI-998
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.1114,up,up,"***To::CNR-BNG2_ET-5/1/0:1114***
",1114,CLC_CNR_BNG_002,ET-5/1/0,HSI-1114
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.1498,up,up,"***To::CNR-BNG2_ET-5/1/0:1498***
",1498,CLC_CNR_BNG_002,ET-5/1/0,HSI-1498
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.1656,up,up,"***To::CNR-BNG2_ET-5/1/0:1656***
",1656,CLC_CNR_BNG_002,ET-5/1/0,HSI-1656
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.1665,up,up,"***To::CNR-BNG2_ET-5/1/0:1665***
",1665,CLC_CNR_BNG_002,ET-5/1/0,HSI-1665
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.2366,up,up,"***To::CNR-BNG2_ET-5/1/0:2366***
",2366,CLC_CNR_BNG_002,ET-5/1/0,HSI-60002366
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.3048,up,up,"***To::CNR-BNG2_ET-5/1/0:3048***
",3048,CLC_CNR_BNG_002,ET-5/1/0,HSI-60003048
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.3286,up,up,"***TO:CLC_CNR_BNG_002_ET-5/1/0:3286***
",3286,CLC_CNR_BNG_002,ET-5/1/0,HSI-3286
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.3312,up,up,"***To::CNR-BNG2_ET-5/1/0:3312***
",3312,CLC_CNR_BNG_002,ET-5/1/0,HSI-3312
NCR,CANMSC-FMAGG-001-NCR1387,100GE1/1/16.3830,up,up,"***To::CNR-BNG2_ET-5/1/0:3830***
",3830,CLC_CNR_BNG_002,ET-5/1/0,HSI-3830
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.710,up,up,"***TO:CLC_CNR_BNG_002_ET-10/3/0:710***
",710,CLC_CNR_BNG_002,ET-10/3/0,HSI-710
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.721,up,up,"***To::CNR-BNG2_ET-10/3/0:721***
",721,CLC_CNR_BNG_002,ET-10/3/0,HSI-721
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.723,up,up,"***To::CNR-BNG2_ET-10/3/0:723***
",723,CLC_CNR_BNG_002,ET-10/3/0,HSI-723
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.730,up,up,"***TO:CLC_CNR_BNG_002_ET-10/3/0:730***
",730,CLC_CNR_BNG_002,ET-10/3/0,HSI-730
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.733,up,up,To: CNR-BNG2_ET-10/3/0:733,733,CLC_CNR_BNG_002,ET-10/3/0,HSI-733
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.1558,up,up,To: CNR-BNG2_ET-10/3/0:1558,1558,CLC_CNR_BNG_002,ET-10/3/0,HSI-1558
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.1589,up,up,To: CNR-BNG2_ET-10/3/0:1589,1589,CLC_CNR_BNG_002,ET-10/3/0,HSI-1589
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.1611,up,up,To: CNR-BNG2_ET-10/3/0:1611,1611,CLC_CNR_BNG_002,ET-10/3/0,HSI-1611
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.1638,up,up,"***To::CNR-BNG2_ET-10/3/0:1638***
",1638,CLC_CNR_BNG_002,ET-10/3/0,HSI-1638
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.2312,up,up,"OLT CAN-ACA-HM-08-FTTx - CNR_BNG-002_ET-10/3/0 (FIO-CANACAHM08FTTX_FMC) - DATA M
",2312,CLC_CNR_BNG_002,ET-10/3/0,HSI-60002312
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.2313,up,up,"***TO:CLC_CNR_BNG_002_ET-10/3/0:2313***
",2313,CLC_CNR_BNG_002,ET-10/3/0,HSI-60002313
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.2313,up,up,"***TO:CLC_CNR_BNG_002_ET-10/3/0:2313***
",2313,CLC_CNR_BNG_002,ET-10/3/0,HSI-60002833
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.2833,up,up,"***To::CNR-BNG2_ET-10/3/0:2833***
",2833,CLC_CNR_BNG_002,ET-10/3/0,HSI-60002833
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.3206,up,up,"***To::CNR-BNG2_ET-10/3/0:3206***
",3206,CLC_CNR_BNG_002,ET-10/3/0,HSI-3206
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.3582,up,up,To: CNR-BNG2_ET-10/3/0:3582,3582,CLC_CNR_BNG_002,ET-10/3/0,HSI-3582
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.3646,up,up,"***To::CNR-BNG2_ET-10/3/0:3646***
",3646,CLC_CNR_BNG_002,ET-10/3/0,HSI-3646
NCR,CANMSC-FMAGG-002-NCR1387,100GE1/1/17.3677,up,up,To: CNR-BNG2_ET-10/3/0:3677,3677,CLC_CNR_BNG_002,ET-10/3/0,HSI-3677
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.391,up,up,"***TO:BCD_BAC_CGN_001_IPOE-ET-3/0/8:391***
",391,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-391
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.402,up,up,"To: BCD_BAC_CGN_00_IPOE_et-2/0/5.402
",402,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-402
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.421,up,up,"***TO:BCD_BAC_CGN_001_IPOE_IPOE-ET-2/1/2:421***
",421,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-421
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.520,up,up,"***TO:BCD_BAC_CGN_001_IPOE_IPOE-ET-2/1/2:520***
",520,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-520
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.1069,up,up,"***TO:BCD_BAC_CGN_001_IPOE-ET-3/0/8:1069***
",1069,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-1069
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.1212,up,up,"***TO:BCD_BAC_CGN_001_IPOE_IPOE-ET-2/1/2:1212***
",1212,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-1212
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.1244,up,up,"***TO:BCD_BAC_CGN_001_IPOE-ET-3/0/8:1244***
",1244,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-1244
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.1725,up,up,"To: BCD_BAC_CGN_001_IPOE_et-2/0/5.1725
",1725,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-1725
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.2059,up,up,"***TO:BCD_BAC_CGN_001_IPOE-ET-3/0/8:2059***
",2059,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-2059
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.2061,up,up,"***TO:BCD_BAC_CGN_001_IPOE_IPOE-ET-2/1/2:2061***
",2061,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-2061
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.2065,up,up,"***TO:BCD_BAC_CGN_001_IPOE-ET-3/0/8:2065***
",2065,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-2065
VIS,FORDBC-FMAGG-001-VIS817,100GE3/0/8.2073,up,up,"***TO:BCD_BAC_CGN_001_IPOE_IPOE-ET-2/1/2:2073***
",2073,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-2073
