Region,SIP AGG,SIP Interface,StatusPhysical,StatusProtocol,Description,SIP VLAN,SIP VSI,SIP IP
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.257,up,up,"VDSL PLRHM01 01 (FIO-PLRHM01_FMC)  - SIP
",257,SIP-258,100.118.176.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.281,up,up,"MXC-EM-01 (FIO-MXCEM01_FMC) - SIP
",281,SIP-281,100.126.132.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.287,up,up,"LGY-HM-01 (FIO-LGYHM01_FMC) - SIP
",287,SIP-287,100.118.180.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.289,up,up,"MNO-HM-01 (FIO-MNOHM01_FMC) - SIP
",289,SIP-289,100.126.136.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.289,up,up,"MNO-HM-01 (FIO-MNOHM01_FMC) - SIP
",289,SIP-293,100.126.136.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.293,up,up,"TRL-HM-01 (FIO-TRLHM01_FMC) - SIP
",293,SIP-293,100.116.232.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.297,up,up,"TRL-DAU2-HM-01 (FIO-TRLDAU2HM01_FMC) - SIP
",297,SIP-297,100.126.140.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.299,up,up,"VDSL IBAEM01 01 (FIO-IBAEM01_FMC)  - SIP
",299,SIP-299,100.126.144.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.305,up,up,"BNA-HM-01 (FIO-BNAHM01_FMC) - SIP
",305,SIP-305,100.118.184.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.319,up,up,"VDSL MBL-EM-01 (FIO-MBLEM01_FMC) - SIP
",319,SIP-319,100.116.240.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.393,up,up,"SFP-HM-04 (FIO-SFPHM04_FMC) - SIP
",393,SIP-393,100.118.188.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.439,up,up,"SFL-SNC-EM-01 (FIO-SFLSNCEM01_FMC) - SIP
",439,SIP-439,100.118.192.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.469,up,up,"DAU2-HM-02 (FIO-DAU2HM02_FMC) - SIP
",469,SIP-469,100.124.64.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.647,up,up,SIP-647,647,SIP-647,100.107.120.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.651,up,up,SIP-651,651,SIP-651,100.106.140.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.699,up,up,SIP-699,699,SIP-699,10.19.52.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.701,up,up,SIP-701,701,SIP-701,100.106.104.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.763,up,up,SIP-763,763,SIP-763,100.111.28.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.769,up,up,SIP-769,769,SIP-769,10.19.40.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.833,up,up,SIP-833,833,SIP-833,10.18.236.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.851,up,up,SIP-851,851,SIP-851,100.111.248.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.897,up,up,"CML-EM-01 (FIO-CMLEM01_FMC) - SIP
",897,SIP-897,100.118.196.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1711,up,up,SIP-1711,1711,SIP-1711,100.111.32.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1865,up,up,SIP-1865,1865,SIP-1865,10.19.8.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1867,up,up,SIP-1867,1867,SIP-1867,10.18.164.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1869,up,up,SIP-1869,1869,SIP-1869,10.31.254.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1869,up,up,SIP-1869,1869,SIP-1870,10.31.254.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1875,up,up,SIP-1875,1875,SIP-1875,100.106.248.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1881,up,up,SIP-1881,1881,SIP-1881,100.107.26.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1883,up,up,SIP-1883,1883,SIP-1883,100.107.29.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1887,up,up,SIP-1887,1887,SIP-1887,100.107.91.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1889,up,up,SIP-1889,1889,SIP-1889,100.107.93.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1891,up,up,SIP-1891,1891,SIP-1891,100.106.251.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1895,up,up,SIP-1895,1895,SIP-1895,100.105.156.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1897,up,up,SIP-1897,1897,SIP-1897,100.111.159.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1901,up,up,SIP-1901,1901,SIP-1901,100.111.164.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1903,up,up,SIP-1903,1903,SIP-1903,10.15.254.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1937,up,up,"OLT NGL_001_GPONA_01 (FIO-SFL-DOMHILL-02-FTTx_FMC) - SIP
",1937,SIP-50001937,100.71.24.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1943,up,up,"SFL-EM-01 (FIO-SFLEM01_FMC) - SIP
",1943,SIP-50001943,100.125.200.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1943,up,up,"SFL-EM-01 (FIO-SFLEM01_FMC) - SIP
",1943,SIP-50001950,100.125.200.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1951,up,up,"OLT BAG-HM-02 (FIO-BAGHM02_FMC) - SIP
",1951,SIP-50001951,100.71.80.0/20
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1955,up,up,"OLT BAG_008_GPONA_01 (FIO-NLZ-A2-R6R6-ANL18_FMC) - SIP
",1955,SIP-50001955,100.68.160.0/19
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1961,up,up,"OLT : SFP_607_GPONA_01 (FIO-SFPANGEM02_FMC) - SIP
",1961,SIP-50001961,100.69.96.0/19
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1965,up,up,"MINI OLT TRL_007_GPONA_01 (FIO-NWRLDHG01FTTX_FMC) - SIP
",1965,SIP-50001965,100.69.192.0/19
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1967,up,up,"MINI OLT ORI_001_GPONA_01 (FIO-ORIHG01FTTX_FMC) - SIP
",1967,SIP-50001967,100.70.0.0/19
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.1969,up,up,"OLT LMAY-HG-01-FTTx (FIO-LMAYHG01FTTx_FMC) - SIP
",1969,SIP-50001969,100.70.64.0/20
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2001,up,up,"OLT TABUN-HG-01-FTTx (FIO-TABUNHG01FTTx_FMC) - SIP
",2001,SIP-50002001,100.70.160.0/19
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2003,up,up,"OLT SAT_001_GPONA_01 (FIO-STRCAG-HG-01-FTTx_FMC) - SIP
",2003,SIP-50002003,100.70.224.0/19
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2009,up,up,"OLT CNC-HM-01 (FIO-CNCHM01_FMC) - SIP
",2009,SIP-50002009,100.64.0.0/20
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2023,up,up,"OLT BPISESSION-HM-01 (FIO-BPISESSIONHM01_FMC) - SIP
",2023,SIP-50002023,100.65.0.0/19
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2031,up,up,"OLT SFP-ANG-EM-01 (FIO-SFPANGEM01_FMC) - SIP
",2031,SIP-50002031,100.65.128.0/18
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2203,up,up,SIP-2203,2203,SIP-2203,100.111.163.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2203,up,up,SIP-2203,2203,SIP-50002205,100.111.163.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2205,up,up,"OLT BLNTBKL-HG-01-FTTx(FIO-BLNTBKLHG01FTTX_FMC) - SIP
",2205,SIP-50002205,100.66.96.0/20
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2453,up,up,SIP-2453,2453,SIP-2453,100.111.162.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2507,up,up,"TRL-URD-EM-01 (FIO-TRLURDEM01_FMC) - SIP
",2507,SIP-2507,100.118.200.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2547,up,up,"ANG-EM-01 (FIO-ANGEM01_FMC) - SIP
",2547,SIP-2547,100.125.192.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2549,up,up,"SFP-ANG-EM-03 (FIO-SFPANGEM03_FMC) - SIP
",2549,SIP-50002549,100.110.136.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2611,up,up,"OLT CLRKPMLSA01001-NL2489 (FIO-CLRKPMLSA01001NL2489_FMC) - SIP
",2611,SIP-50002611,100.64.16.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2641,up,up,"OLT CLARK2-LSA06-001-NL125 (FIO-CLARK2LSA06001NL125_FMC) - SIP
",2641,SIP-50002641,100.64.240.0/21
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.2911,up,up,"SOL-HM-01 (FIO-SOLHM01_FMC) - SIP
",2911,SIP-2911,100.118.204.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3009,up,up,"VDSL ROBLAU-LSA04-001- NL3617 (FIO-ROBLAULSA04001 NL3617_FMC) - SIP
",3009,SIP-50003009,100.91.118.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3033,up,up,"VSMBAT-LSA01-001-NL3500-A1 - SIP
",3033,SIP-50003033,100.91.24.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3039,up,up,"VDSL VSMPPG-LSA04-001-NL3476-A1 (FIO-NL3476-LSA_FMC) - SIP
",3039,SIP-50003039,100.91.22.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3057,up,up,"VDSL WTCPASLSA04001NL4059 (FIO-WTCPASLSA04001NL4059_FMC) - SIP
",3057,SIP-50003057,100.91.34.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3057,up,up,"VDSL WTCPASLSA04001NL4059 (FIO-WTCPASLSA04001NL4059_FMC) - SIP
",3057,SIP-50003059,100.91.34.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3059,up,up,"VDSL WTMALSLSA04001NL3668 (FIO-WTMALSLSA04001NL3668_FMC) - SIP
",3059,SIP-50003059,100.91.35.0/24
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3097,up,up,"OLT TWR4AP-LSA06-001-NL4251 (FIO-TWR4APLSA06001NL4251_FMC) - SIP
",3097,SIP-50003097,100.91.82.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3125,up,up,"VDSL/OLT CLKFRN-LSA06-001-NL3019 (FIO-CLKFRNLSA06001NL3019_FMC) - SIP
",3125,SIP-50003125,100.91.124.0/22
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3133,up,up,"OLT ALPRCM-LSA07-001-NL4236 (FIO-ALPRCMLSA07001NL4236_FMC) - SIP
",3133,SIP-50003133,100.91.90.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3207,up,up,"OLT/VDSL SMCSKY-LSA04-001-NL4060 (FIO-SMCSKYLSA04001NL4060_FMC) - SIP
",3207,SIP-50003207,100.91.174.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3225,up,up,"OLT/VDSL SMTUGU-LSA04-001-NL4066 (FIO-SMTUGULSA04001NL4066_FMC) - SIP
",3225,SIP-50003225,100.91.170.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3271,up,up,"OLT NCIAIR-LSA06-001-NL5475 (FIO-NCIAIRLSA06001NL5475_FMC) - SIP
",3271,SIP-50003271,100.91.228.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3299,up,up,"OLT SMBTAN-LSA07-001-NL4064 (FIO-SMBTANLSA07001NL4064_FMC) - SIP
",3299,SIP-50003299,100.91.242.0/23
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3553,up,up,"OLT BACARRA-HG-01-FTTx (FIO-BACARRAHG01FTTX_FMC) - SIP
",3553,SIP-50003553,100.66.192.0/18
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3555,up,up,"OLT CNDBA-01-FTTx (FIO-CNDBA01FTTX_FMC) - SIP
",3555,SIP-50003555,10.92.64.0/18
NLZ,NWTLVR-FMAGG-001-NL1910,VE1/0/0.3797,up,up,"MSL-EM-01 (FIO-MSLEM01_FMC) - SIP
",3797,SIP-3797,100.116.248.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.258,up,up,"TRL-ANG-HM-01 (FIO-TRLANGHM01_FMC) - SIP
",258,SIP-258,100.111.20.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.266,up,up,"BAG-HM-01 (FIO-BAGHM01_FMC) - SIP
",266,SIP-266,100.124.16.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.268,up,up,"BAG-HM-02 (FIO-BAGHM02_FMC) - SIP
",268,SIP-268,100.124.24.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.276,up,up,"SFP-HM-02 (FIO-SFPHM02_FMC) - SIP
",276,SIP-276,100.126.124.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.300,up,up,"BAG-EM-01 (FIO-BAGEM01_FMC) - SIP
",300,SIP-300,100.124.40.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.330,up,up,"ANG-HM-01 (FIO-ANGHM01_FMC) - SIP
",330,SIP-330,100.124.48.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.346,up,up,"SFP-TRL-EM-01 (FIO-SFPTRLEM01_FMC) - SIP
",346,SIP-346,100.118.208.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.434,up,up,"BLS-HM-02 (FIO-BLSHM02_FMC) - SIP
",434,SIP-434,100.126.156.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.440,up,up,"OLT/VDSL VICTORYSURSNTGOISB-HG-01-FTTx (FIO-VICTORYSURSNTGOISBHG01FTTX_FMC) - SIP
",440,SIP-440,100.117.0.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.460,up,up,SIP-460,460,SIP-460,100.106.72.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.468,up,up,"MRV-HM-01 (FIO-MRVHM01_FMC) - SIP
",468,SIP-468,100.124.56.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.506,up,up,SIP-506,506,SIP-506,100.105.8.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.538,up,up,"TGR2-HM-01-FTTX (FIO-TGR2HM01FTTX_FMC) - SIP
",538,SIP-538,100.104.48.0/20
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.574,up,up,"TGR1-TGR2-HM-01 (FIO-TGR1TGR2HM01_FMC) - SIP
",574,SIP-574,100.117.8.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.630,up,up,SIP-630,630,SIP-630,100.106.232.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.648,up,up,SIP-648,648,SIP-648,100.110.188.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.688,up,up,SIP-688,688,SIP-688,10.19.48.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.704,up,up,SIP-704,704,SIP-704,100.106.112.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.726,up,up,"URD-HM-01 (FIO-URDHM01_FMC) - SIP
",726,SIP-726,100.118.212.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.766,up,up,SIP-766,766,SIP-766,10.19.16.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.788,up,up,SIP-788,788,SIP-788,100.107.112.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.822,up,up,SIP-822,822,SIP-822,10.19.4.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.830,up,up,SIP-830,830,SIP-830,100.106.128.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.836,up,up,SIP-836,836,SIP-836,100.107.176.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.848,up,up,SIP-848,848,SIP-848,100.107.52.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.900,up,up,"SFP-ANG-HM-01 (FIO-SFPANGHM01_FMC) - SIP
",900,SIP-900,100.117.16.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1622,up,up,"TGR2-CAU-HM-01 (FIO-TGR2CAUHM01_FMC) - SIP
",1622,SIP-1622,100.125.208.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1652,up,up,SIP-1652,1652,SIP-1652,100.110.144.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1704,up,up,SIP-1704,1704,SIP-1704,10.18.240.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1710,up,up,SIP-1710,1710,SIP-1710,100.107.16.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1866,up,up,SIP-1866,1866,SIP-1866,10.18.252.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1868,up,up,SIP-1868,1868,SIP-1868,100.106.249.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1870,up,up,SIP-1870,1870,SIP-1870,100.111.56.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1876,up,up,SIP-1876,1876,SIP-1876,10.19.0.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1882,up,up,SIP-1882,1882,SIP-1882,100.107.27.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1886,up,up,SIP-1886,1886,SIP-1886,100.107.88.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1888,up,up,SIP-1888,1888,SIP-1888,100.107.92.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1890,up,up,SIP-1890,1890,SIP-1890,100.107.94.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1892,up,up,SIP-1892,1892,SIP-1892,100.106.250.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1896,up,up,SIP-1896,1896,SIP-1896,100.105.158.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1898,up,up,SIP-1898,1898,SIP-1898,100.105.159.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1898,up,up,SIP-1898,1898,SIP-1900,100.105.159.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1900,up,up,SIP-1900,1900,SIP-1900,100.111.161.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1902,up,up,SIP-1902,1902,SIP-1902,100.111.160.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1908,up,up,SIP-1908,1908,SIP-1908,100.105.154.0/23
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1910,up,up,SIP-1910,1910,SIP-1910,100.111.124.0/23
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1936,up,up,"OLT SFP_001_GPONA_01 (NICOLSPM) (FIO-SFPGPNHM01FTTx_FMC) - SIP
",1936,SIP-50001936,100.71.16.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1938,up,up,"OLT BAG_001_GPONA_01 (FIO-BAG-HM-01-FTTx_FMC) - SIP
",1938,SIP-50001938,100.71.32.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1942,up,up,"SFP-TRL-EM-01 (FIO-SFPTRLEM01_FMC) - SIP
",1942,SIP-50001942,100.125.224.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1950,up,up,"SFP-ANG-EM-02 (FIO-SFPANGEM02_FMC) - SIP
",1950,SIP-50001950,100.71.56.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1956,up,up,"OLT SFP_006_GPONA_01 (FIO-SFPDAU2HM01_FMC) - SIP
",1956,SIP-50001956,100.68.192.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1964,up,up,"OLT SNA_001_GPONA_01 (FIO-SNA-HG-01-FTTx_FMC) - SIP
",1964,SIP-50001964,100.71.176.0/20
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1966,up,up,"MIN OLT SCZ_001_GPONA_01  (FIO-STCRUZAMHM01FTTX_FMC) - SIP
",1966,SIP-50001966,100.69.224.0/20
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1968,up,up,"OLT SSMAN-HG-01-FTTx (FIO-SSMANHG01FTTx_FMC) - SIP
",1968,SIP-50001968,100.70.32.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1970,up,up,"MINI OLT TRL_706_GPONA_01 (FIO-TRLHM01_FMC) - SIP
",1970,SIP-50001970,100.69.240.0/20
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.1998,up,up,"OLT/VDSL VICTORYSURSNTGOISB-HG-01-FTTx (FIO-VICTORYSURSNTGOISBHG01FTTX_FMC) - SIP
",1998,SIP-50001998,100.70.96.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2000,up,up,"OLT AGO-HG-01-FTTx (FIO-AGOHG01FTTx_FMC) - SIP
",2000,SIP-50002000,100.70.128.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2002,up,up,"OLT ISDRDAU-HG-01-FTTx (FIO-ISDRDAUHG01FTTx_FMC) - SIP
",2002,SIP-50002002,100.70.192.0/20
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2010,up,up,"OLT POBNTH-HG-01-FTTx (FIO-POBNTHHG01FTTx_FMC) - SIP
",2010,SIP-50002010,100.64.32.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2012,up,up,"OLT CLDHOSP-HG-01-FTTx (FIO-CLDHOSPHG01FTTx_FMC) - SIP
",2012,SIP-50002012,100.64.64.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2014,up,up,"OLT/VDSL VICTORYSURSNTGOISB-HG-01-FTTx (FIO-VICTORYSURSNTGOISBHG01FTTX_FMC) - SIP
",2014,SIP-50002014,100.64.128.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2016,up,up,"OLT DAU2-HM-01 (FIO-DAU2HM01_FMC) - SIP
",2016,SIP-50002016,100.64.176.0/20
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2026,up,up,"OLT BAG-HM-01 (FIO-BAGHM01_FMC) - SIP
",2026,SIP-50002026,100.65.32.0/19
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2054,up,up,"ORN-HM-01-A (FIO-ORNHM01A_FMC) - SIP
",2054,SIP-2054,100.118.216.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2170,up,up,"OLT AJOYACAPASTAR-HG-01 FTTx (FIO-AJOYACAPASTARHG01FTTX_FMC) - SIP
",2170,SIP-50002170,100.66.64.0/20
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2234,up,up,"OLT SMDGPN-LSA01-001-NL3081 (FIO-SMDGPNLSA01001NL3081_FMC) - SIP
",2234,SIP-2234,100.119.43.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2236,up,up,"TWAERO-LSA01-001-NL3175 (FIO-TWAEROLSA01001NL3175_FMC) - SIP
",2236,SIP-2236,100.119.30.0/23
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2238,up,up,"SKYTCH-LSA01-001-NL3274 (FIO-SKYTCHLSA01001NL3274_FMC) - SIP
",2238,SIP-2238,100.119.32.0/23
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2286,up,up,SIP-2286,2286,SIP-2286,100.111.168.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2288,up,up,SIP-2288,2288,SIP-2288,100.111.167.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2302,up,up,"ROBTUG-LSA01-001-NL2971-A1 (FIO-ROBTUGLSA01001NL2971A1_FMC) - SIP
",2302,SIP-2302,100.122.223.0/24
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2312,up,up,"TRL-EM-01 (FIO-TRLEM01_FMC) - SIP
",2312,SIP-2312,100.118.220.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2312,up,up,"TRL-EM-01 (FIO-TRLEM01_FMC) - SIP
",2312,SIP-50002316,100.118.220.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2316,up,up,"PLR-SBMA-HM-01-FTTx (FIO-PLRSBMAHM01FTTX_FMC) - SIP
",2316,SIP-50002316,100.125.216.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2332,up,up,SIP-2332,2332,SIP-2332,100.104.96.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2334,up,up,SIP-2334,2334,SIP-2334,100.104.108.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2336,up,up,SIP-2336,2336,SIP-2336,100.104.112.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2338,up,up,SIP-2338,2338,SIP-2338,100.104.116.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2350,up,up,SIP-2350,2350,SIP-2350,100.104.104.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2352,up,up,SIP-2352,2352,SIP-2352,100.104.100.0/22
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2420,up,up,"LAOAG1-LSA01-001 (FIO-LAOAG1LSA01001_FMC) - SIP
",2420,SIP-50002420,100.71.48.0/21
NLZ,NWTLVR-FMAGG-002-NL1910,VE1/0/0.2756,up,up,"SMOLCE-LSA01-001-NL3323 (FIO-SMOLCELSA01001NL3323_FMC) - SIP
",2756,SIP-2756,100.119.44.0/24
